review,rating,app
bosok,1,Netflix
apa-apaan ini sih! pas mau buat akun nya susah banget dari tadi! tolong ya kalo bisa di permukaan pas masuk apk nya! ya kalo gini gimana mau kasih Reting gede kalo masuk apknya susah banget kaya gini! INGETTT!! PERBAIKII! WOYYY😡🤬,1,Netflix
gajelas terjadi kesalahan saat mutar video mulu mending HBO Max,1,Netflix
main ngundur undurin jadwal rilis dadakan lu kira kita kita ini bisa beli paket Netflix lagi apa dipikir lah t0l t0l kita beli tanggal brp mau nntn film apa malah tiba tiba diundur k0cak kocak fakyu,1,Netflix
jaringannya bagus buat buka yang Laen pas buka pengen nonton ga bisa bisa muter doang,1,Netflix
"mau daftar akun aja susah, kalau ada masalah di apknya tolong dikasih tau lah, bikin kesel aja",1,Netflix
ini kenapa si kalo jeda nonton. trus mau D lanjutin memuat mulu anj.. keluar masuk aplikasi jadi sama aja,2,Netflix
aplikasi tidak berguna.,1,Netflix
aplikasi berbayar tp film tidak lengkap,3,Netflix
baru kali in ad aplikasi yg minta kata sandi email,1,Netflix
Sang at membantu,5,Netflix
ok,5,Netflix
Daftarnya Ribettttt,1,Netflix
saldo kluar 186.000 padahal instal aja nggak apalah,1,Netflix
"SIGN IN ATAU BIKIN AKUN AJA GK BISA YA ALLAH, NAUZUBILLAH AJA NIH APK, SOMETHING WENT WRONG TERUS BABI, BIKIN APK AJA KAGAK GUNA",1,Netflix
terlalu banyak masalah,1,Netflix
maaf ini bikin akun ajah ko bayarr,1,Netflix
"aplikasi apaan ini,masuk di indo tp gak bisa pake kartu indo,mana gak update sama kyak netflix luar",1,Netflix
ga jelas banget. udah 7 bln ga langganan netflix tiba2 ad transaksi langganan otomatis pdhl semua udh di nonaktifkan. mana paketnya beda lagi lebih mahal yg tadinya ga pernah langanan paket itu. terpaksa donlot lagi dan hapus langanan. nyusahin,3,Netflix
apk burikkk gbs login nyett,1,Netflix
se enak hati ngambil dana orang,1,Netflix
loading2 terus ajg,1,Netflix
karyawan Netflix gak ada yang becus apa gimana. login dipersulit seperti ini apa mau mematikan bisnis sendiri? tiru batasan jumlah device dan sistem login OTP Disney kalau mau winwin. heran. digaji mahal malah bodoh ini orang2 Netflix. najis hasil kerja kalian ini,1,Netflix
"jelek kali koneksi kalau nonton dengan wifinya sekarang, padahal nonton yt dengan wifi aman aja di 1080p",1,Netflix
baguss,5,Netflix
Simple dan kerem,5,Netflix
hari ini aku ultah waktu,5,Netflix
Mantap,5,Netflix
ok,5,Netflix
"daftarnya ribet, suka error mulu, suruh bayar padahal cuma gitu doang 🙄🙄",1,Netflix
"APLIKASI APAAN INI , MASAK YA FILM NYA BELUM PADA UPDATE2 , DULUAN LAYARKACA UPDATE DSRI PADA NETFLIX -_- BAD APL",1,Netflix
RIBETTT!!!!,5,Netflix
"terjadi masalah saat memutar video.coba lagi. (5.10) semua film kayak gitu, apaan anj?",1,Netflix
"mentang-mentang udah banyak user yang langganan, advice users nya ga di dengerin. buat CS yang lihat ini, sampaiin ke atasan, jangan gitu. jangan lalai. dulu sebelum besar juga banyak user yang bantuin lo jalan, bantuin lo naik. ibarat gini, kalian udah bisa lari sendiri, malah lupa sama yang ngajarin jalan kaki.",1,Netflix
"mohon isi suara Indonesia, soalnya film banyak gada suara Indonesia .🤦",5,Netflix
suka,5,Netflix
"Netflix mohon video yang udah lama atau pernah tayang di tv hapus,,masukan video2 yang baru² tayang biar makin rame minat nya",3,Netflix
bagus tapi aku beluk login,5,Netflix
siapa saja. dapat. melihat nama,5,Netflix
"aplikasi ribet,imeil benar sandi benar tetap salah,kalau buat aplikasi yg bagus jangan Abal Abal atau asal saja,👎👎👎",1,Netflix
gk jelas tiba² kgk bisa masuk,1,Netflix
makasih terbaik,5,Netflix
mau login pun susah,1,Netflix
Cara daftar ribettttttt,1,Netflix
bug tidak bisa play streaming di handphone hanya keluar animasi loading padahal jaringan lancar,1,Netflix
buffer terus padahal pake youtube 8k lancar,1,Netflix
"kepada yang terhormat Netflix, tolong lah Netflix di update Flim"" barunya, dan subtitle juga semua bahasa Indonesia",1,Netflix
bagus.. tapi kurang lengkap menurut saya. selain film terbaru kurang lengkap. Mau nonton film Bollywood pun terbatas. tolong di buatinlah film Bollywood lengkap sesuai tahun biar bisa milih sesuai selera.,3,Netflix
tlng tingkatkan lagi pdhl sandi google nya benar tapi di suruh buat lagi ee gmn jak mau Netflix nya ee,1,Netflix
saya sangat suka namun saya ingin jika anda menambahkan movie demon slayer terbaru secepatnya,5,Netflix
cara daftarnya harus bayar yaa ribet banget dah,1,Netflix
kikir banget ajg nih game,1,Netflix
PERINGATAN : jangan terjebak download aplikasi ini. Anda akan diminta daftar dan membayar tanpa bisa mengecek film yang ingin anda tonton terlebih dahulu. Bagaimana jika sudah saya bayar biaya langganannya tapi film lama yang ingin saya tonton ternyata tidak ada?,1,Netflix
aplikasi ini sangat bagus film film nya lengkap dan seru saya kasih bintang 5,5,Netflix
aplikasi ini sangat bagus,5,Netflix
aplikasi ini suruh bayar dan buat akun mau nonton film gratis di teragogo aja lah,1,Netflix
good,5,Netflix
download cuman mau nonton jojo sbr hehe,5,Netflix
Tidak bisa memutar video,1,Netflix
"Rattingnya skrg 3,6... brarti netflix tdk bagus lg, saya jg sdh tdk berlangganan lagi sbb rugi, film yang baru ditambahkan saya kira film² baru, ternyata film² yang sudah basi tidak layak ditonton karna kwalitasnya juga sudah pada buram, pokoknya flm²nya NETFLIX 90% film jadul, rugi berlangganan!!! Apa lg yg versi baru skrg makin RUSUH GAME CELLULAR dimasukkan ke netflix, bikin hp berat!!! Sumpah nyesel memperpanjang langganan! Bulan dpn saya tdk akan berlangganan lg, UNINSTAL lbh baik!!! 😡😡😡",1,Netflix
kenapa sih kl selalu metode pembayaran selalu di ubah kl telat langganan 1 minggu,3,Netflix
aplikasi suka menarik tagihan sesuka hati,1,Netflix
ang gilo,1,Netflix
saya baru download dan sudah bayar tpi gak bisa mutar video nya,1,Netflix
"apk ini sangat jelek,saya sudah benar memasuki sandi TPI tetep aja gabisa,bikin kesel asli,jelek👎👎",1,Netflix
ini knpa netflix saya gak bisa kebuka ya,1,Netflix
"Netflix bisa ga ,ga berlangganan?🥰gada uang cuy hehee..",3,Netflix
terima kasih,5,Netflix
"saya berlangganan netfix tapi kenapa ga bisa dibuka. tulisannya, ""perangkatmu bukan bagian dari rumah dengan akun netflix untuk akun ini"". coba deh tolong dibenerin lagi ini gimana caranya.",1,Netflix
saya tidak bisa log out gimana ya caranya,5,Netflix
tolong paket 1080p di turunkan harganya,4,Netflix
saya sudah bayar 65.000 saldo saya kepotong tapi tdk terdaftar,1,Netflix
udah Bayar ga bisa masuk tolol,1,Netflix
cukup,4,Netflix
bagus,5,Netflix
mau masuk saja susah,1,Netflix
sangat membantu,5,Netflix
Kenapa saya tidak bisa menonton Netflix menggunakan WIFi padah sebelumnya saya bisa,3,Netflix
aplikasi rusak nge bug mulu masa tiap mau nonton suka black screen kalo ga black screen video nya nge stuck tapi suara nya tetep ada,1,Netflix
y bgs klo bisa bnykin anime ny.,5,Netflix
"Kekurangan : 1.Sinopsis film terlalu sederhana, tidak menarik. 2. Terlalu sering menampilkan film rating imdb rendah di beranda. Film rating tinggi justru di pendam. 3.opsi langganan hanya 1 bualanan, tidak ada yg sekalian 3 bulan, 6 bulan, 12 bulan, kalau di buat lebih murah dikit lebih bagus lagi 4. Saran, buatkan fitur untuk membuat rating usia sendiri, misal : ketelanjangan = 21+, kekerasan = 21+, bahasa vulgar = 18+, bahasa kasar = 18+ . Dll downloader bermasalah.",1,Netflix
gangguan,1,Netflix
"SAYA TELAH DAFTAR PEMBAYARAN MENGGUNAKAN SHOPEEPAY SALDO SHOPEEPAY SAYA 54.000 SUDAH TERPOTONG TETAPI AKUN TETAP TIDAK BISA DIGUNAKAN TULISAN NYA LANJUTKAN PENDAFTARAN AKUN PIHAK CS NETFLIX SUDAH SAYA HUBUNGI TETAPI JAWABAN NYA TIDAK MENYELESAIKAN MASALAH KATANYA MASALAH OTORISASI DLL,SEDANGKAN PIHAK CS SHOPEE MENGINFOKAN BAHWA SALDO TERSEBUT SUDAH SUKSES BERHASIL TERKIRIM KE PIHAK NETFLIX.NETFLIX MALAH MENYURUH SAYA MEMBATALKAN PEMBAYARAN DI SHOPEEPAY SEDANGKAN PEMBAYARAN ITU SUDAH SUKSES.",1,Netflix
hadeh Langganan mahal mahal gambar video malah SD👎👎👎,1,Netflix
mantap ka bagus ya,5,Netflix
"bagus sih, tapi sekedar saran aja kalo rilis film bioskop ke netflix cepetan ya... soalnya kasihan yang udah terlanjur beli vip malah film yang ditunggu-tunggu belum masuk ke netflix",4,Netflix
Aku suka Netflix karena aku menonton yang hangat film,5,Netflix
aplikasi nggak jelas udah daftar bayar nggak bisa masuk bayar lagi otomatis,1,Netflix
loading teros,1,Netflix
ok,5,Netflix
eror muluu gajelass akhir2 ini klo bukan krena ada film yg lgi on going ogah dah gmna ni perbaikan nya min eror 5.10,1,Netflix
nge lag mlu,3,Netflix
"udah top up malah ga bisa nonton. vidionya spt kaset rusakkk macet"". tidak layak. segera perbaiki. mau brp lama spt ini",1,Netflix
Netflix tolol kata nyaa mudah tapi di persulit,1,Netflix
saya tidak bisa masuk dengan menggunakan akun email saya.. entah apa penyebabnya,1,Netflix
memuat doang padahal sinyal 5g,2,Netflix
bagus banget Netflix nya terus biasa nya di tv ada KPop demon hunters terbuat dari Netflix dan pas aku lihat foto foto orang dan ternyata ada sebuah film KPop demon hunters tapi tidak bisa nonton film itu mendingan saya nonton di tv dan rupa nya film itu ada di bioskop aku nonton situ bagus nyo,5,Netflix
"apk gajelas , susah bgt login nya (klo bisa gue kasih bintang 0)",1,Netflix
bagus,5,Netflix
"I really like this application, I often watch movies using this application with my family.",5,Netflix
"saya gak bisa login mulu, padahal udah reset katasandi tapi masih sama gabisa",1,Netflix
loading mulu,5,Netflix
Aplikasi tidak jelas😡,1,Netflix
RIBET BGT BIKIN AKUNNYA. mau nyusahin orang lewat apk kah? stress,1,Netflix
"semua email yang di daftar kan ga valid,jelas² itu email di pake",1,Netflix
"Aplikasi bagus, cuma pembayaran akan otomatis, dan itu cukup membuat saya terhambat ketika top up",1,Netflix
mau nonton aja ribet anjir harus daftar,1,Netflix
terima kasih sungguh memuaskan,5,Netflix
good,5,Netflix
"padahal sebelumnya ga pernah samsek pake vpn, tapi kenapa ada peringatan anda menggunakan vpn. pdhl GAPAKE SAMA SEKALI, udh di tes jg hasilnya ttp sama. alhasil hrs uninstall abistu reinstall. RESOLUSI NYA JG SERING NGEDROP, padahal jaringan bagus",1,Netflix
netflix sebenrnya sangat bagus bila nonton di laptop kualitas videonya sangat bagus tp bila nonton di HP sangat gelap itu kenapa ya heran udh diperbarui tetep aja gelap gulita videonya,2,Netflix
"Sebelumnya tdk ada masalah. Tapi baru² ini ketika play video di hp selalu saja buffering, sama sekali tdk bisa putar..tapi di tv normal saja. Udh hapus chace di hp sampai update tetap aja buffering. Mau pakai Wi Fi atau kuota tetap aja buffering mulu tdk bisa putar sama sekali",3,Netflix
loginya susah,2,Netflix
"udah langganan kok ga bisa di putar, bisa ga balikin dana nya nyesel banget berlangganan aplikasi jelek ini",1,Netflix
Bagus,4,Netflix
susah bgt daftar akunya,1,Netflix
buat batalkan langgana jauh lebih mudah aku sudah membatalkan langganan 2 bulan lalu masih aja ditagih dari aplikasi dana dan gak ada konfirmasi tiba tiba saldo ku hilang,1,Netflix
"film kurang lengkap,film"" terbaru banyak yg gada",2,Netflix
Aplikasi mantap,5,Netflix
"film yang diadaptasi oleh Netflix banyak yang bagus, tapi untuk aplikasinya sendiri sangatlah sampah, cuma butuh satu fitur, yang sangat sangat akan bermanfaat bagi banyak orang, dan saya yakin pihak Netflix bisa membuat fitur ini dalam waktu 1 jam, 'dual subtitle' saya akan kembali untuk memberikan bintang 5 setelah fitur tersebut dirilis",3,Netflix
Kenapa akun saya hilang? Udah langganan tapi gak bisa login,1,Netflix
ok,5,Netflix
"udah daftar dan bayar 65ribu pake saldo shoppepay abis itu pas coba masuk gk bisa, disuruh selesaikan pendaftaran terus padahal saldo shoppepay sudah terpotong, trnyata pas baca ulasan banyak yg kaya gitu, nyesel bgt tdi asal bayar aja!!",1,Netflix
"aplikasi yahudi, terlalu kikir",1,Netflix
"JANGAN RUSAK HYPEJOJO SBR, DENGAN RILIS PERBATCH",1,Netflix
bagus,5,Netflix
"Dalam keterangan maaf atas ketidaknyamananya kesalahan dalam pemutaran, coba judul lain.. 10 judul flm keterangan sama aja, 2 bulan lebih langganan dan otomatis kepotong via DANA, padahal gak pernah di tonton. sekarang akun malah keluar terus padahal cuman HP dan Tv. PARAH NETFLIX. Mulai hari ini (stegah jam kebelakang baru kepotong langganan) saya UNREG aja berlangganan macam apa ini gak bisa dinikmatin",1,Netflix
load videonya bug tolong perbaiki,2,Netflix
udah daptar tetep ga bisa masuk masuk harus daptar ulang lagi,1,Netflix
"apk gajelas, daftar susah lugin susah isi langganan sudah, serba gajelas",1,Netflix
"aplikasi nya udah bagus, awal langganan seneng banget. Terus coba-coba cari film Sherlock Holmes, ada sih ada tapi kok cuma 1?? seharusnya kalo udah langganan gini bisa nikmatin ini aplikasi, tapi rada nyesel juga soalnya film yang mau ku tonton ngga ada. Pada akhirnya nonton di tempat lain, Saya harap segera tingkatkan lagi dong filmnya. Udah ga sabar mau liat, dan biar saya ngga nyesel juga.",4,Netflix
ok,5,Netflix
loding terus,1,Netflix
update movie 2025 please,5,Netflix
"mohon maaf saya kali ini TIDAK langganan netflix kenapa tiba-tiba memotong pembayaran secara otomatis ya? hanya karena pernah berlangganan sekali beli, tiba-tiba memotong tanpa konfirmasi?! pada Playstore saya pun tidak ada informasi Langganan Terkait ""Langganan Netflix"" Kenapa Kalian (Pihak Netflix) secara sepihak melakukan pembayaran secara otomatis pada Pembayaran OVO saya?! apakah saya Harus Menulis Keluhan Konsumen di Website?",1,Netflix
apk sampah,1,Netflix
aku cinta netflix🥰🥰🥰,5,Netflix
nonton video filmnya jadi asik,5,Netflix
tidak bisa konfirmasi email,1,Netflix
"sekarang kemahalan, film juga kurang lengkap",1,Netflix
berlangganan malah gabisa dibuka aplikasinya kacau,1,Netflix
daftar akun ribet,1,Netflix
Nice,5,Netflix
ini kenapa loading bgt skrg jelek bgt netflix muter2 aja bjirr bikin emosi 😭😭😭,2,Netflix
widih mantap bisa download game GTA ah mantap sekali😍🥰🥰🥰🥰,5,Netflix
"Saat menonton, kadang kualitas resolusi video berubah-ubah sehingga pengalaman menonton terasa kurang nyaman. Akan sangat membantu jika ada fitur kontrol resolusi, agar pengguna bisa menyesuaikan sesuai kebutuhan dan kondisi jaringan. Terima kasih.",2,Netflix
kepotong ngga jelas,1,Netflix
"saya menyampaikan keluhan tidak di response. jadi sy sampaikan dari sini. Saat saya memutar film di HP, terdapat garis garis di ujung kanan layar. saya sudah mencoba restart HP, re install apk netflik, pembersihan memori, namun masalah masih terjadi.",1,Netflix
"please, add anime akame ga kill, i Want to watch it☺️🙏",4,Netflix
"tolol kaga jelas muter mulu, jaringan lancar",1,Netflix
"FILM nya KURANG LENGKAP 😏......masa iya kalah link situs bajakan,?",3,Netflix
kok sekarang jadi jelek yaaa... bermasalah trus nihh,1,Netflix
ini kok gk bisaa login sihhhh aku udah ulang berkali kali ko gk bisa bisa,1,Netflix
kenapa saya tidak bisa akses app netflix di HP lagi y? kalau di TV aman,1,Netflix
AOK SAMPAHHHH RIBETTT TAIIIKKK,1,Netflix
yapapma yaokma le that temanyenh,1,Netflix
"Sudah bayar langganan, dibulan pertama lancar sekali, di bulan ke dua ketika di login, tulisannya hanya Netflix doangg!",2,Netflix
"tiba-tiba saldo saya kepotong secara otomaris masuk ke netflix dan saya tidak sadar setelah itu saya mengajukan pembatalan keanggotaan namun uangnya tidak kunjung kembali hingga sekarang,Sedih banget mana itu uang darurat saya:(",1,Netflix
aplikasinya kenapa ya ? jaringan nya kenapa ? hati hati dengan rating yg terus turun dan banyak pesaing nanti masuk,4,Netflix
seru tapi minusnya dikeluarin pas kita lagi asik asik nonton katanya itu karna nonton film banyak TPI gt jg,4,Netflix
"ribet banget apansi, kayaknya tempat orang² penipuan gitu, tiba tiba aja abis kirim kode ada yang tiba tiba nelpon, heran gw seribet itu masuknya, padahal film ga selengkap itu tolong diperbaiki",2,Netflix
Mantap,5,Netflix
saya kasih bintang 3 dulu karena suka memuat pas mau nonton,3,Netflix
i dont like your game,1,Netflix
Josss,5,Netflix
Developer pelit masa daftar aja harus bayar,1,Netflix
cacatttt,1,Netflix
"gimana ini nggak bisa nonton, selalu loading di setiap film, film yg udh di download jg tetep nggak bisa di tonton. mana baru top up ini. tolong segera perbaiki atau kasih solusi bagaimana cara mengatasinya. terimakasih.",1,Netflix
mantul,3,Netflix
aplikasi gjls udh berlangganan malah gabisa masuk terus👎👎,1,Netflix
Good,5,Netflix
gak guna,1,Netflix
"Halo netflix, semoga kamu membaca ini. Mengapa saya memberi bintang 1, saya merasa kecewa, karena netflix langsung memotong uang saya yang terdapar di applikasi ""dana"". Uang saya otomatis terpotong tanpa adanya persetujuan dari saya. Saya belum mengkonfirmasi tetapi pihak netflix langsung memotong uang saya untuk membayar langganan. Padahal saya belum menyetujui nya. Untuk itu saya meminta tolong dan maaf apabila ada salah kata. Saya hanya meminta uang saya kembali Terimakasih -Mario",1,Netflix
"saya sudah berhenti langganan tapi tetap di potong saldo saya ini gimana jadi nya, berguna atau tidak berhenti langganan itu",1,Netflix
mau nonton doang daftar nya ribet kek t a i,1,Netflix
jlek,1,Netflix
ok,5,Netflix
kata sandi salah terus!!,1,Netflix
"filmnya kebanyakan tidak sesuai harapan, apa yang di cari tidak TERSEDIA 😡 bayarnya mahal tapi filmnya biasa-biasa aja 😡",1,Netflix
Untuk Trailernya Gak sesuai dengan Filmnya tolong di perbaiki Lagi Netflix,4,Netflix
good,5,Netflix
"udah mahal, terus udah gak bisa berbagi bareng keluarga.",1,Netflix
saya gak bisa daftar ya,1,Netflix
saya ingin bertanya kenapa film k pop demon hunter tidak rilis di YouTube tolong kalau bisa film nya rilis di YouTube ya karna saya inggin sekali Nonton😭😭,4,Netflix
"saldo dana langsung di potong tanpa pemberitahuan, padahal aplikasi udh di uninstall pas instal lagi aplikasi gak bisa di pake",3,Netflix
"masuk akun aja ribet, minta kode susah reset password susah apk apaan ini ..",1,Netflix
emang gak rekomendasi buat nonton su,1,Netflix
"sekarang udah gabisa berbagi lagi walupun langganan ultra hd kecewa jujur sama Netflix, mana baru perpanjang lagi, bulan ini terakhir Langganan lagi",1,Netflix
kenapa nggk bisa login ini g mail nya dah bner aku coba buat login disney bisa masuk kenapa apk ini nggk bisa aneh kerja yng bner lah,1,Netflix
semoga,5,Netflix
Netflix anj,1,Netflix
"pembayaran udah setop tiba"" bayar sendiri",1,Netflix
sangat burukkkkkkk,1,Netflix
udah bayar malah terus terusan di suruh daftar dan bayar lagi padahal udah jelas jelas udah bayar slado di rekening kuga udah ke potong sama netflix begitu mau masuk malah di suruh bauar lagi anehhh,1,Netflix
"kenapa pembayaran ribet banget, kenapa gk d bikim simple aj pembayaran lewat MBanking, mau langganan bayar aja susahnya",1,Netflix
"Halo netflix, bingung saya mau lapor siapa, tapi saya beli paket yang hanya bisa dipakai satu device dan yang terhubung hanya tv rumah dan hp saya saja, tapi anehnya kok pas saya mau nonton ada yang pakai, padahal gaada yang pakai sama sekali di rumah. So, kenapa netflix gampang banget kebobolan sih? tolong diperbaiki",4,Netflix
ngeleg bgt tiap mau nonton.,1,Netflix
"aplikasi aneh, untuk aplikasi yg terkenal dan byk dipakai orang tapi untuk daftarnya super ribet, normalnya bikin akun dan sandi selesai, ini enggak masih verifikasi berkali2 dan tetep ga bisa log in..",1,Netflix
"Ini kenapa saya gak bisa login"" di Netflix min? tolong bantuannya akun ku error apa gimana yah? saya udah berlangganan sama tapi jadi gak bisa digunain karna gak bisa login. Kenapa ini? mohon konfirmasi nya min.",5,Netflix
tidak bisa log in trus,1,Netflix
kok dari semalam mau nonton di Netflix eror ya dibuat? ini apa yg salah ya? mohon bantuannya,3,Netflix
Alhamdulillah filmnya bagus2,5,Netflix
oke tapi film nya kurang lengkap entah knp di akun saya yang tayang hanya sedikit dan banyak film bagus tidak bisa di tampilkan,3,Netflix
terima kasih,5,Netflix
tolong diperbaiki lagi. saya gabisa muter vidionya knp ya?,2,Netflix
suka tp susah loh,4,Netflix
"film nya ga lengkap, mahal",1,Netflix
"@🐢aaz🕸🕸, a, aazzazaz",1,Netflix
top,5,Netflix
aplikasi apa coba ga bisa di daftar,1,Netflix
"iiu, ada uii",4,Netflix
harus bayar dan bagaimana jika orang yang tidak mampu harus bayar lagian orang lain juga bisa nonton di app lain.,1,Netflix
Mantap,4,Netflix
aplikasi gajelas mau daftar aja di persulit,1,Netflix
kenapa berbayar si? kan semua yang ada di dunia ini milik Allah,5,Netflix
selama saya menggunakan netflix saya sudah bayar tetapi saat saya ingin menonton Kenapa selalu buffering Saya benci,1,Netflix
"log out terus , makin jelek",1,Netflix
"buset baru daptar , sudah kehilangan saldo pertama , akhirnya yang ke 2 bayar lagi , kayak mana lah , rugi lah kalau gitu terus",3,Netflix
ni aplikasi pemaksaan bgt sih gk di jelasin secara gamblang di aplikasi kalau aplikasi premium melainkan lewat Gmail.,1,Netflix
SAYA TIDAK DAPAT MEMUTAR FILM DI HP INFINIX GT 10 PRO! SUDAH COBA BERBAGAI VERSI AKAN TETAPI TETAP TIDAK BISA?! BODOH KALIAN !,1,Netflix
ㄩㄩ,2,Netflix
aplikasi ini sangatlah jelek karena susah masuk nya . dari tadi saya Masuk tidak Mau masuk sampe sekarang . ada apa dengan aplikasi ini?,1,Netflix
"sinyal lancar,internet lancar, tapi ngestuck di lobby gabisa dipake buat nonton, padahal pembayaran lancar",1,Netflix
"semakin buruk, harusnya ada peningkatan dari film dan layanan",1,Netflix
payah udah berlangganan satu tahun tp ada episode yang gabisa di tonton di drama the fiery priest,1,Netflix
"tolong netflix akun sy ternyata sdh tidak aktif, dan skrg sy sdh beli pake melalui aplikasi my telkomsel tpi kendalanya tidak bs login di aplikasi netflix, tiap mau login di alihkan jenis berlangganan padahal sy sdh beli paket",1,Netflix
"pas mau nonton, banyak orang yang login di akun",1,Netflix
Masa masuk sandi salah terus padahal udh bener,2,Netflix
netflix keren,5,Netflix
salamun'alaikum bimashobartum dari sisi Allah SWT,5,Netflix
"kenapa akhir"" ini flem sakamoto days kita cari gk ada padahal sebelumnya ada",1,Netflix
ok,5,Netflix
Film yang di tampilkan sangat bagus cuma kecewa dengan hasil penelusuran banyak film yang di cari tidak ada.,4,Netflix
terlalu ribet login nya padahal udah bayar eh malah balik ke halaman sebelum nya udah coba 10 sama aja,1,Netflix
sering update terus jadi saya sudah bayar dan tidak bisa di buka lewat tv android box payah nih Netflix kalau bisa versi yang lawas lawas saja gpp kan tidak semua pelanggan/anggota Netflix mempunyai perangkat dan android box yang versi terbaru jadi berpikirlah lebih jauh lagi Netflix saya sudah bayar dan tidak bisa di buka di tv android box 🤦🏻‍♂️ parah,1,Netflix
bagus,5,Netflix
Sangat bagus untuk hiburan semua orang,5,Netflix
keren,5,Netflix
mau daftar susah bgt,1,Netflix
"saya membayar langganan pakai gopay, saldo gopay sudah terpotong, tapi TIDAK BISA LOGIN! dikasih link yg disuruh bayar paket, pembayaran saya ganti shopee pay akhirnya bisa login. masalahnya saldo digopay sudah terpotong tidak bisa dikembalikan karena pihak gopay sudah membayarkan ke netflix. Disarankan gopay buat membatalkan pembayaran, tapi netflix tidak bisa dihubungi cs nya hanya AI chat tidak membantu sama sekali. Jadi saya membayar hingga 2x melalui saldo gopay dan saldo shopeepay!",1,Netflix
ok,4,Netflix
sudah bayar tapi ga bisa nonton.. burik,1,Netflix
saya sudah registrasi tapi tetap saja tidak bisa streaming film nya sudah saya ubah password nya tapi tetap saja tidak bisa saya mohon untuk bagian registrasi nya dipermudahkan,1,Netflix
benerinlah netflixnya sering error gabisa ditonton padahal sinyal lancar,1,Netflix
mau login aja susah kali,1,Netflix
gabisa login,1,Netflix
"gimana sih, sandi bener tapi tulisannya salah mulu. jelek banget, udah di coba berulang kali juga tetep salah. maunya apa si, nama doang app nonton terbesar. tapi banyak bug kocak",1,Netflix
"ga bisa masuk ke Netflix, buat saya kecewa",1,Netflix
ok,5,Netflix
"aelah gajelas ni apklikasi duit guee diambil tp gbisa msuk netflix hrus daftar lg pdhl sebelumnyaa udh daftar trs udh ada bukti transaksi tp malah gbida msuk kan anjirr apk gaje.. hati"" kalian semuaa jebakan",1,Netflix
"saya ingin mematikan langganan Netflix pembayaran di shoppy, karena saya ingin mengubah langganan di data seluler, JD tolong diubah pembayaran saya, karena saya sudah mencoba tuk sekian x lamanya tidak bisa, harap di bantu langganan Netflix saya makasih",4,Netflix
Cocok banget nonton di sini pas gbt,4,Netflix
sangat susah untuk mendaftar pusing saya bulak balik crome tapi GK selesai selesai malah balik lagi ke awal . saya saran kan buat yg susah buat login pindah apk sebelah iqiyi viu atw wetv lebih bagus,1,Netflix
"Sorry bgt, mulai dari awal pendaftaran sistemnya buruk bgt, mempersulit bukannya mempermudah. harusnya dibiarkan login dulu sampe selesai, kalau udah login, trs mau nonton yg baru suruh bayar. ini mah masuk aja blm, blm tau di dalem nya ada apa aja eh udah kena tagihan. kalo tb tb pas udah bayar trs ada kegagalan login gmna? atau film film yg dikehendaki ternyata engga tersedia dengan baik gimana? rugi dong yg udah bayar.",1,Netflix
very good,5,Netflix
knp GK pke suara asli TERS dikasih translate dibawah.. dubbingnya jelek banget... merusak film😑😑,1,Netflix
"neflix bagus film-film yang aku suka tonton hampir smua ada di neflix ,standar kualitasnya juga bagus dan jernih",5,Netflix
mau login aja ga bisa sandi salah terus padahal udah bener,1,Netflix
a very helpful application for watching the latest films,5,Netflix
"amit amit dah, bukanya apa yaa... mau masuk login aja wajib berlangganan. ga berlangganan ga bisa login. apalah daya yang buat ngecek film doang? anehh",1,Netflix
tidak ada konfirmasi pembayaran langsung potong saldo parah sekali,1,Netflix
tidak dapat menonton download,1,Netflix
"Langganan makin lama, pelayanan makin buruk",1,Netflix
"langganan Netflix mau nonton Wednesday, tapi di pencarian pun ga ada. kenapa ya?",2,Netflix
Bagus,5,Netflix
padahal baru bayar 54000 ribu mau nonton pake akun 1 perangkat doang malah kebanyakn perangkat malah di taikin lagi harga nya jadi 120000k cuman di HP min min gimana sih upgrade ko malah naik harganya kecewa bgt😭,2,Netflix
saya baru bayar tadi siang tapi kenapa gak bisa masuk yaa tolong perbaiki netflix,1,Netflix
film y itu itu aja payah,4,Netflix
"saya tidak ada berlangganan tiba"" kepotong, permintaan refund juga di tolak, apk sebelah aja minta refund masih bisa",1,Netflix
film nya tiba-tiba hilang di bilang nya kita pakai proxy atau VPN.. btw film yg saya tonton better call saul hilang terus film nya saya harus restart akun logout/login hapus aplikasi terus download ulang hapus data cache kadang tetep gak berhasil juga kesel banget mau nonton udah bayar kok jadi ribet gini habis series ini kayak nya auto berhenti berlangganan mau mencari jawaban untuk permasalahan saya juga bingung mau kemana.. tidak ada solusi,1,Netflix
mantap,3,Netflix
MANTABBBSSS,5,Netflix
ini apaan si akun gw dipake 2 device padahal udah gw log out in smua tapi sama aja gak bisa,2,Netflix
not good,1,Netflix
jelek banget,5,Netflix
terlalu ribettt daftarnyaaa,1,Netflix
APK ELITE LOGIN SULIT. LOGIN DOANG RIBETNYA KEK NGURUS SURAT TANAH,1,Netflix
