reviewId,userName,score,content,at,content_casefolded
495bd988-a058-4e15-be97-91689e00a677,Roni sriwijaya,5,ok,2025-09-23 15:43:37,ok
308b80fe-dd29-4eab-9acc-ab8b3aa55f79,Harry Octavianto (Abeh Harry),5,cepat dan aman.........,2025-09-23 15:32:44,cepat dan aman.........
5d17b57b-ee5a-460d-9cba-f6448dadb5f4,Marlina Lina,1,aplikasi gak jelas,2025-09-23 15:02:42,aplikasi gak jelas
b758888a-3bb4-434c-b293-7d4c8ab2cf44,Muhammad dicki ramadhan,5,terimakasih,2025-09-23 14:59:33,terimakasih
edc3fee4-b4ad-4245-a055-29465a2f2d92,Muhamad Syaufi25,5,keren min,2025-09-23 14:56:51,keren min
8c60a9a1-72b7-490c-a09a-fe02549bb1ea,Budi Rahman,3,ongkir ngga ngotak anjir 50.000 dari Tanggerang ke medan,2025-09-23 14:53:19,ongkir ngga ngotak anjir 50.000 dari tanggerang ke medan
f1482bad-de37-4af2-8b85-6d5200086600,Aden Rach,5,Alhamdulillah belanja disini bagus bagus barangnya,2025-09-23 14:27:16,alhamdulillah belanja disini bagus bagus barangnya
bef49664-b1a2-494e-9579-5bfeb7c01b94,eko prasetyo basri,1,"Kenapa pengembalian barang tidak dipermudah.. konsumen dirugikan, contoh dong Shopee... bisa pick up barang gak pake alasan gagal pick up..",2025-09-23 13:12:39,"kenapa pengembalian barang tidak dipermudah.. konsumen dirugikan, contoh dong shopee... bisa pick up barang gak pake alasan gagal pick up.."
86dba459-39f0-43bf-875a-5736e9f0b205,Nandym,3,Mohon bantuannya pihak tokpedia. Saat mau lihat barang - barang langsung di seluruh tipe seller gak bisa muncul produk. Berulang kali tetap gak bisa. Solusinya gimana ini?,2025-09-23 12:50:47,mohon bantuannya pihak tokpedia. saat mau lihat barang - barang langsung di seluruh tipe seller gak bisa muncul produk. berulang kali tetap gak bisa. solusinya gimana ini?
8882aae9-9687-4350-8b0d-5748a4b0c8df,Boy Ninja,5,"Malam maaf mau tanya kak , untuk mau mengajukan tambah limit di Tokopedia card kok tidak bisa kenapa ya ? apa masih ada gangguan ya ?",2025-09-23 12:46:18,"malam maaf mau tanya kak , untuk mau mengajukan tambah limit di tokopedia card kok tidak bisa kenapa ya ? apa masih ada gangguan ya ?"
ac09bce6-b3cd-45d0-bb18-ede8db12eef5,Ahmad Nurhadi,1,"Bintnag 1 lah, gak di kasih opsi buay hapus produk yg direkomendasikan...",2025-09-23 12:46:10,"bintnag 1 lah, gak di kasih opsi buay hapus produk yg direkomendasikan..."
ec1d1c6b-c473-4d27-8b37-30ad7c8463e5,GANTI TUA,5,good,2025-09-23 12:23:09,good
559fb19e-b21b-44bc-9648-5e231a8fc2c9,Fitriani Ari,5,TQ very much,2025-09-23 12:07:23,tq very much
0cf25e41-2da1-496b-bedc-4c33960dfd98,Arif Hanafi,5,semoga bermanfaat,2025-09-23 11:57:03,semoga bermanfaat
8fc06234-83c0-404f-96c2-1aa64795932b,Syammy Yusuf,1,SANGAT BURUK SETELAH DIAKUISISI TIKTOK 👎🏻,2025-09-23 11:36:15,sangat buruk setelah diakuisisi tiktok 👎🏻
328f5c2c-6b42-4580-bf8a-241a09dc38b2,Abduleha 037,5,pkonya sukaa banget belanja di Tokopedia kalau bisa tambah in lah kak gratis ongkir sama vocer ny heehe,2025-09-23 11:30:55,pkonya sukaa banget belanja di tokopedia kalau bisa tambah in lah kak gratis ongkir sama vocer ny heehe
1a8a673a-2c1e-4682-8925-a57fa2f22490,Muhamad Rizki Rifando,1,"toko pedia banyak penipu nya keamanan kurang,ngajuin komplain lama respon nya udah kapok rasanya",2025-09-23 11:30:16,"toko pedia banyak penipu nya keamanan kurang,ngajuin komplain lama respon nya udah kapok rasanya"
74abb443-14e0-423d-b242-cff7c9fa05d3,Suliswanto Wawan,5,respondnya cepat,2025-09-23 11:25:54,respondnya cepat
b41b09b8-847e-40d0-9210-94dbf8112841,muhammad taufik,2,riwayat transaksi banyak yang hilang. tolong diperbaiki,2025-09-23 10:55:51,riwayat transaksi banyak yang hilang. tolong diperbaiki
de4c3164-a701-42d6-9942-e0a25b90e8a8,Lorenza Lovely,1,admin kenapa sih nanganin pengembalian aja lama banget udh 1 minggu lebih belum ada kabar. jelas jelas barang gk sesuai sama foto dari penjual. klo aplikasi oren cepet nanganinnya. plis cepet donk itu buktinya dah bener ad video unboxing,2025-09-23 10:44:09,admin kenapa sih nanganin pengembalian aja lama banget udh 1 minggu lebih belum ada kabar. jelas jelas barang gk sesuai sama foto dari penjual. klo aplikasi oren cepet nanganinnya. plis cepet donk itu buktinya dah bener ad video unboxing
8c9521ec-6a48-4f10-8581-8c2a0b4fa45c,Frisco Aji saputra,5,mantap tokped later sangat membantu,2025-09-23 10:43:29,mantap tokped later sangat membantu
c287f96e-7cc0-4a81-a958-74f104d5acc5,Afreza Dafa aliandra,2,"ini kenapa ya, mau beli pulsa disini malah di refund terus.",2025-09-23 10:42:07,"ini kenapa ya, mau beli pulsa disini malah di refund terus."
3bb56c02-0ad3-4600-8292-cbf3c1a9e8fe,Raditya Zaqi,1,apk asu,2025-09-23 10:29:39,apk asu
c33b4edc-5ad3-48fd-a69c-44fb98ef32ee,Calista Angelina,1,Bikin aplikasi yang baik dong! Harga diskon tiba² hilang waktu mau check out.,2025-09-23 09:53:23,bikin aplikasi yang baik dong! harga diskon tiba² hilang waktu mau check out.
b1b5d981-b95d-4bf9-9049-ceff92591580,Abwabun Arba,1,"diupdate, isi chat, semuanya malah pada hilang, hadeh ampas banget",2025-09-23 09:26:46,"diupdate, isi chat, semuanya malah pada hilang, hadeh ampas banget"
75dce332-8e0a-4646-a17a-73df59321875,WENING HASTANTI,5,alhamdulilah belanja di tokopedia selalu tepat dan barang sesue yang di iklan kan semoga tambah sukses amin,2025-09-23 09:13:11,alhamdulilah belanja di tokopedia selalu tepat dan barang sesue yang di iklan kan semoga tambah sukses amin
0e604d21-c682-4bf4-898d-e340e06a3ff8,Maulana Ilham,3,"saya pesan helm di tokped,saya coba hubungi penjual ,penjual chat saya tentang keterangan stok tapi malah chat nya di blokir dan tertulis "" Pesan ini mengandung kata yang tidak diizinkan "" ,saya sama penjual jadi miskom gegra itu",2025-09-23 09:07:56,"saya pesan helm di tokped,saya coba hubungi penjual ,penjual chat saya tentang keterangan stok tapi malah chat nya di blokir dan tertulis "" pesan ini mengandung kata yang tidak diizinkan "" ,saya sama penjual jadi miskom gegra itu"
81c6ed10-9854-46a2-8ab9-fb1fcfd356ce,Syarif Udin,5,mudah,2025-09-23 09:05:21,mudah
898a09a9-e995-4f78-8412-1f92c7d3f4f1,Romy Egeten,5,👍🙏,2025-09-23 09:03:12,👍🙏
00ed32d5-e2a7-472e-a4d3-87ff09ba5051,Ozan 11,5,baik,2025-09-23 08:54:57,baik
d267f04d-10b0-446c-8c44-59b6ec32a273,Dery Darmansyah,1,"gila pengiriman nya lama banget, mana ekspedisi nya di oper"" lagi .. ga lagi"" belanja disini",2025-09-23 08:35:13,"gila pengiriman nya lama banget, mana ekspedisi nya di oper"" lagi .. ga lagi"" belanja disini"
919d97f3-bc51-413c-910c-06b2cdd1cff5,Nungke Nungkepaumontop,5,ok,2025-09-23 08:14:25,ok
2d67e341-98fc-47d4-9008-a99b1f4a8c46,Setyo Wianto,1,kenapa sekarang pembelian di batasi untuk produk rokok elektrik.. saya lebih suka aplikasi ini yang terdahulu tidak banyak pembatasan jadi bisa mencari sesuatu yang di butuhkan..,2025-09-23 08:10:31,kenapa sekarang pembelian di batasi untuk produk rokok elektrik.. saya lebih suka aplikasi ini yang terdahulu tidak banyak pembatasan jadi bisa mencari sesuatu yang di butuhkan..
896b4c52-17c4-4cae-a6fa-9099b0f8d33a,Novi Irianja,5,sangar puas mudah dan tidak ribet,2025-09-23 07:14:36,sangar puas mudah dan tidak ribet
86f50c04-46e8-4ce7-b884-3d9d2a415c9a,Fian K,1,jelek sekarang,2025-09-23 07:09:58,jelek sekarang
acf767b0-07b2-4815-aedf-3f63ec7c83da,Narsiah Mohamed,1,tokopedia lagi kenapa sih?? sudah seminggu gambar nya tidak muncul,2025-09-23 07:04:39,tokopedia lagi kenapa sih?? sudah seminggu gambar nya tidak muncul
fd3cdf20-6c1e-440b-95c5-0209a6cad607,Feriyoanto 99,5,Baru download aplikasinya dan mau belanja di aplikasi ini,2025-09-23 07:04:27,baru download aplikasinya dan mau belanja di aplikasi ini
7e3a5fee-6f74-4f6e-abd6-b40d86e0e74f,Hanyasekedar Hiburansemata,1,saya tidak mendownload kenapa bisa ada notifikasi kode verifikasi dari tokped ga bener ini parah,2025-09-23 07:00:50,saya tidak mendownload kenapa bisa ada notifikasi kode verifikasi dari tokped ga bener ini parah
23f04d61-f4e9-4510-bd55-a82c01634f64,Ahmad Nasihin,1,"Jelek aplikasinya untuk pengembalian dana lama, mending ga usah pakai aplikasi ini",2025-09-23 06:21:59,"jelek aplikasinya untuk pengembalian dana lama, mending ga usah pakai aplikasi ini"
089ebb78-2b5e-489f-b071-b268db4cfa44,Ae Sukaesih,5,Sangat membantu belanja,2025-09-23 06:10:20,sangat membantu belanja
229e7cc8-5f39-4bd6-9902-501ac209581c,Yudi Handoko,5,marketplace andalanku,2025-09-23 05:24:33,marketplace andalanku
be81fde0-38a6-47a6-827d-9ec85553a744,Usman Mustafa,1,"saya kecewa dengan tokped dana saya belum juga kembali saya sudah koperatif kembalikan barang ke pelapak tetapi harus nunggu 14 hari karna belum keterima oleh pelapak status pengiriman alamatnya fiktif masa harus nunggu 14 hari yang bener aja awas ati""aja ke pengguna tokped rugi saya mengalami sendiri bukan Ngada""",2025-09-23 05:19:32,"saya kecewa dengan tokped dana saya belum juga kembali saya sudah koperatif kembalikan barang ke pelapak tetapi harus nunggu 14 hari karna belum keterima oleh pelapak status pengiriman alamatnya fiktif masa harus nunggu 14 hari yang bener aja awas ati""aja ke pengguna tokped rugi saya mengalami sendiri bukan ngada"""
5a5d6960-cdb1-46e6-bb8a-632502bc9088,Rehan Han,5,baru sj bg hee,2025-09-23 05:11:21,baru sj bg hee
843b2bfd-d658-47d7-b46d-6c8a85a7e987,Bang Barye,4,terima kasih,2025-09-23 05:00:46,terima kasih
c7f5ac1a-1c21-4c35-a0dd-d30eb794ec43,indra jayadi,1,"Makin males belanja d Tokped.... pengiriman tidak pernah 2-3 hari, pasti lewat dari 3 hari. apalagi dengan system multi kurir, makin tambah lelet aj. update resi telat, belum lagi pengiriman kya keong....🐌",2025-09-23 04:58:53,"makin males belanja d tokped.... pengiriman tidak pernah 2-3 hari, pasti lewat dari 3 hari. apalagi dengan system multi kurir, makin tambah lelet aj. update resi telat, belum lagi pengiriman kya keong....🐌"
78a84971-a905-4719-bc09-5949b9ab877e,Amir Hamjah,1,E-commerce terBURUKKKK untuk saat ini yg saya rasakan,2025-09-23 04:48:53,e-commerce terburukkkk untuk saat ini yg saya rasakan
88dfa743-25db-4108-8e5b-57b27ddda6d5,Yeni Hermawan,5,mantap,2025-09-23 04:37:29,mantap
97d289e7-9ca7-496e-914d-4b822150a0b1,Muhamad. Davie,1,"tolong dong PIHAK TOKOPEDIA, UNTUK PENGIRIMNNYA JANGAN PKE J&T YA, KARNA GAJELAS J&T UDA 4HARI LEBIH GA DATENG' PADAHAL DEKET LOKASINYA TAPI SELALU GAGAL TERUS PENGIRIMANNYA, TOLONG KLO AD OKNUM DRI J&T KELUARKAN DIA PECAT, THX",2025-09-23 04:34:10,"tolong dong pihak tokopedia, untuk pengirimnnya jangan pke j&t ya, karna gajelas j&t uda 4hari lebih ga dateng' padahal deket lokasinya tapi selalu gagal terus pengirimannya, tolong klo ad oknum dri j&t keluarkan dia pecat, thx"
8d71cde6-de45-4264-998c-efa71ea4c918,Rickko Nakbro,5,ok,2025-09-23 04:27:41,ok
aae8884c-d5f4-481f-b758-d7d7a1f3c3c7,agil laaa,1,payah pengembalian barang ga bisa gratis ongkir malah kita disuruh datang ke kurir isi formulir dan bayar sendiri.,2025-09-23 04:11:11,payah pengembalian barang ga bisa gratis ongkir malah kita disuruh datang ke kurir isi formulir dan bayar sendiri.
617d80b7-3aff-4ac1-a2bc-c9ccbba66d7b,Vebby Angelique,1,"awalnya curiga dengan seller Krn seller minta no WA dan baru bakal di proses pengiriman, takut penipuan maka sya langsung batalkan dan refund dana lama banget mana banyak itu uangnya ga masuk² ke saldo masih tertahan, masih di review mulu, ga garcep kyak aplikasi yang lainnya. itu uang buat beli kursi roda utk anak saya yg penderita cerebral palsy dan uangnya jg boleh ngumpulin, tp dri Tokopedia malah di tahan². tolong admin ini di proses refund sya. biar uangnya bisa buat beli kursi roda anak",2025-09-23 04:09:02,"awalnya curiga dengan seller krn seller minta no wa dan baru bakal di proses pengiriman, takut penipuan maka sya langsung batalkan dan refund dana lama banget mana banyak itu uangnya ga masuk² ke saldo masih tertahan, masih di review mulu, ga garcep kyak aplikasi yang lainnya. itu uang buat beli kursi roda utk anak saya yg penderita cerebral palsy dan uangnya jg boleh ngumpulin, tp dri tokopedia malah di tahan². tolong admin ini di proses refund sya. biar uangnya bisa buat beli kursi roda anak"
be94c6a7-66cc-462a-8cbf-1b798e87c2de,Raswad,1,skrg kasih bintang 1 ajha ahk' sering belanja di tiktok shop toko pedia' tapi limit payleter masih ga bisa juga' di suruh coba trus.. percuma dong sring belanja di toko pedia' tapi limit masih ga bisa juga.. terima kasih wassalam..,2025-09-23 04:08:20,skrg kasih bintang 1 ajha ahk' sering belanja di tiktok shop toko pedia' tapi limit payleter masih ga bisa juga' di suruh coba trus.. percuma dong sring belanja di toko pedia' tapi limit masih ga bisa juga.. terima kasih wassalam..
9a655ee4-f3ac-4dee-bc88-94352dd7dbce,Hana Bekti Setyaningsih,5,sangat mudah dalam belanja dan refund,2025-09-23 03:23:48,sangat mudah dalam belanja dan refund
3dd873c0-4d3f-4456-99d4-eba6dd3d21b3,budi sutrisno,5,toko pedia is good,2025-09-23 02:53:01,toko pedia is good
98decddb-d3c3-4102-8f87-484b275b8669,Rio Eko,5,nice,2025-09-23 02:10:15,nice
d5135501-b7b3-46cf-b685-476c7c493e2b,Ilham Wisbangun,1,dari 2021 sampe sekarang ku download lagi masih tetap busuk,2025-09-23 02:05:26,dari 2021 sampe sekarang ku download lagi masih tetap busuk
d8d3e6e8-7fc6-44b5-a1f8-4c45e6047a0b,rara naura,1,mahal' bngt yallahhhh printilan kecil'pun masyallah 300-900 ribu sekian,2025-09-23 02:01:50,mahal' bngt yallahhhh printilan kecil'pun masyallah 300-900 ribu sekian
495bf463-6a45-4918-b934-bfafab3fc91f,Agung Maha,1,"Semakin kesini semakin busuk aja ni aplikasi, CS nya template robot, mau komplin susah bener, apalagi sejak gabung sama toktok, ekpedisi rekomendasi ngaretnya minta ampun, dikomplin pun ga bisa. Saatnya pindah ke toko orin.",2025-09-23 01:02:38,"semakin kesini semakin busuk aja ni aplikasi, cs nya template robot, mau komplin susah bener, apalagi sejak gabung sama toktok, ekpedisi rekomendasi ngaretnya minta ampun, dikomplin pun ga bisa. saatnya pindah ke toko orin."
a0d55d6a-28c9-40a9-97f4-6275a59a1851,Giri Purnomo,5,good,2025-09-23 00:39:03,good
af0ef666-143b-42be-a8d9-d9612734bd1c,galih bachtiar,1,"halo semenjak saya kena phising di salah satu toko di apk ini saya jadi bisa pesan barang dana refund pun tidak bisa di ambil,",2025-09-23 00:09:58,"halo semenjak saya kena phising di salah satu toko di apk ini saya jadi bisa pesan barang dana refund pun tidak bisa di ambil,"
3eee72b2-1b1e-429b-b794-67948afd1fba,Amelia Salma,1,"jelek sekali, promo tidak bisa digunakan, saya kecewa",2025-09-22 22:58:55,"jelek sekali, promo tidak bisa digunakan, saya kecewa"
88e146ba-b393-4405-a9de-a99aad31f663,Jani Jaelani,5,Tokopedia Top sekali,2025-09-22 22:55:00,tokopedia top sekali
a6cd1a79-0919-4097-8fb8-8e682644f680,Qentanx Robertus,1,SANGAT SUSAH RETUR BARANG SUMPAHHHH SANGAT SUSAHHHH RIBETTTT NGGA JELASSSSSSSSSS POKONYAAAA KECEWAAAAAAAAAA,2025-09-22 22:52:23,sangat susah retur barang sumpahhhh sangat susahhhh ribetttt ngga jelassssssssss pokonyaaaa kecewaaaaaaaaaa
d3166781-257a-4457-bde0-f1a081fb25e9,acis koswara,4,mantap,2025-09-22 22:28:21,mantap
fb3c6e27-f093-4e93-9424-f0141373779f,Jakk Slwly,1,mohon dari pihak Tokopedia gua transaksi malah di kembalikan saldonya gimana sih gak asik,2025-09-22 19:47:34,mohon dari pihak tokopedia gua transaksi malah di kembalikan saldonya gimana sih gak asik
56660d8e-27b0-49c8-9b37-725c7b41b86a,Iwanps ex,3,Sekelas tokopedia masih banyak penjual yang nipu parahh,2025-09-22 19:16:04,sekelas tokopedia masih banyak penjual yang nipu parahh
18b3ae3d-11b5-47f2-936d-a54527f37089,Arfel Sulila,1,sumpah setres ni apk. transaksi senilai sekian ditambah layanan. transaksi gagal dikembaliin cm nilai transaksi trus biaya layanan gak dikembaliin. korup,2025-09-22 18:20:56,sumpah setres ni apk. transaksi senilai sekian ditambah layanan. transaksi gagal dikembaliin cm nilai transaksi trus biaya layanan gak dikembaliin. korup
f4d566bd-32fb-45c7-82c5-f87563982d6d,aulia Syari,3,affiliate ssh,2025-09-22 18:20:00,affiliate ssh
27e0f37e-dcb0-4dd7-9536-26643c18351f,Udi Boy,4,mantap,2025-09-22 17:56:51,mantap
8b52fdb5-b752-4ac2-b138-5ee046124512,Anjar OX's,1,"Jangan ada yang mau belanja di Tokopedia refund saldo lama Max 1x24 jam ternyata lebih dari 1x24 jam,yang tadinya saldo refund mau di pake belanja jadi harus nunggu mending pindah ke sebelah aja",2025-09-22 17:32:10,"jangan ada yang mau belanja di tokopedia refund saldo lama max 1x24 jam ternyata lebih dari 1x24 jam,yang tadinya saldo refund mau di pake belanja jadi harus nunggu mending pindah ke sebelah aja"
7edf26cb-cc27-4ff3-9776-b946e90da066,Ananto Wiantoro,5,Terima kasih atas pelayanan ini,2025-09-22 17:25:22,terima kasih atas pelayanan ini
6544be21-f609-4e44-9c04-2fbb2cf52bb7,aris wanto,1,ongkir mahal,2025-09-22 16:56:50,ongkir mahal
55a694e0-001a-4218-b52c-9cb05a35eeaa,Dimas Rizky,1,PROMO BODONG!!! HOAXX,2025-09-22 16:27:52,promo bodong!!! hoaxx
f594edb3-3e1d-47b6-a45d-00f80aa7c9a1,sani kumaseh,1,percuma di download ..keluar iklan nya dmn2,2025-09-22 16:11:21,percuma di download ..keluar iklan nya dmn2
bf18c0f8-6527-47d9-ad0f-834db35288ab,imam setiaji,1,"Kenapa aplikasi ini sekarang kalau buat transaksi jual beli sering gagal di pengiriman? Padahal barang sudah dikirim oleh seller tapi waktu dikirim kurir, sudah menunggu lama malah transaksi gagal dan barang diretur Ini bukan cuma sebagai seller, tapi sebagai buyer saya juga sudah beberapa kali beli barang gagal dikirim sama kurirnya Saya beli gak pernah pakai COD, selalu sudah dibayar dulu, jadi gak ada alasan kurirnya gak ketemu buyer dan belum dibayar jadi barang diretur",2025-09-22 15:36:44,"kenapa aplikasi ini sekarang kalau buat transaksi jual beli sering gagal di pengiriman? padahal barang sudah dikirim oleh seller tapi waktu dikirim kurir, sudah menunggu lama malah transaksi gagal dan barang diretur ini bukan cuma sebagai seller, tapi sebagai buyer saya juga sudah beberapa kali beli barang gagal dikirim sama kurirnya saya beli gak pernah pakai cod, selalu sudah dibayar dulu, jadi gak ada alasan kurirnya gak ketemu buyer dan belum dibayar jadi barang diretur"
cecfdf88-dbcc-450d-b8c5-f719c95c55cb,WARTO FIRMAN,5,beli,2025-09-22 15:30:21,beli
a1317065-478a-4390-84a7-eaa4469cd56a,HTMLrun,2,"agak susah search barang di wishlist, soal pas saya cari barang nya gak ada, tapi pas saya cari manual satu-satu ternyata ada. Tolong diperbaiki.",2025-09-22 15:13:53,"agak susah search barang di wishlist, soal pas saya cari barang nya gak ada, tapi pas saya cari manual satu-satu ternyata ada. tolong diperbaiki."
b116d25e-1cb3-49fd-84cb-234b88c0ba4c,Ahmad T.R.,5,ok,2025-09-22 14:18:57,ok
1ee8671b-7d54-4736-ad3d-736c8d82034d,Carlos Tan,5,mantap coy,2025-09-22 14:17:15,mantap coy
a032304d-33b8-46bb-b7dc-8f3646bf4b68,Fikri Ibad,1,Sangat mengecewakan.. Saya minta proses komplen tidak di tindaklanjuti dengan cepat oleh tokopedia,2025-09-22 14:11:12,sangat mengecewakan.. saya minta proses komplen tidak di tindaklanjuti dengan cepat oleh tokopedia
a312bd59-b336-4082-a309-b10475b2c149,shiniciro999,5,keren,2025-09-22 13:58:22,keren
6fafccb2-97b0-4338-af15-12124695bac8,Al Akbar,5,"dengan adanya tokopedian kita lebih mudah untuk membeli apa pun itu yang kita mau barangnya pun bagus sesuai dengan yang kita lihat,tapi terkadang pengiriman barangnya agak lama",2025-09-22 13:51:33,"dengan adanya tokopedian kita lebih mudah untuk membeli apa pun itu yang kita mau barangnya pun bagus sesuai dengan yang kita lihat,tapi terkadang pengiriman barangnya agak lama"
d77266ee-c9f8-408d-b6f7-aaac7a202180,Janty Abdullah,5,"Suka belanja di tokopedia, responnya cepat, kl ada penjual yg membatalkan, pengembalian dana juga cepat",2025-09-22 13:25:32,"suka belanja di tokopedia, responnya cepat, kl ada penjual yg membatalkan, pengembalian dana juga cepat"
20f0e537-9912-4bf5-a770-485284ee9969,Sulaiman Basyar,5,bagus banget....,2025-09-22 13:18:20,bagus banget....
2faff469-ea35-4139-8412-2c56813cf93f,Tjendra tjendra,5,good good,2025-09-22 13:17:11,good good
8859a663-d0bb-40a0-848e-a04a363323cc,Sekawan Pitoe,5,App banyak membantu....,2025-09-22 13:13:43,app banyak membantu....
ea22ab23-4cbe-4fb9-bb57-5387def5049c,Pramuji Aries Dwi Saputro,5,mantap,2025-09-22 13:07:09,mantap
e971790a-602a-4700-b7d7-713aeff6d4bd,M Shollu Hidayat,1,"Paket return ga sampai sampai, banyak seller bodong",2025-09-22 12:40:34,"paket return ga sampai sampai, banyak seller bodong"
bae3e6b6-c7ee-4309-8ffd-905e500bba60,Dion Berkat,5,sangat nyaman belajar dan top up di sini😀😀😀,2025-09-22 12:25:21,sangat nyaman belajar dan top up di sini😀😀😀
805c4890-e4ae-42e0-8434-d0e30d10c80a,Agus Heryanto,5,"senang bertransaksi di Tokopedia, mudah dan cepat",2025-09-22 12:14:14,"senang bertransaksi di tokopedia, mudah dan cepat"
d7e70665-bc1c-4265-979b-393124aff0ed,Kennedy Taroreh,1,"APLIKASI SCAM, BANYAK PROMO SCAM",2025-09-22 12:10:29,"aplikasi scam, banyak promo scam"
813c34fb-332a-43fd-b120-121600b96541,arqan,1,"apa coba, mesen paket tpi di tahan kurir paket nya selama 4 hari, ga ada respon dari kurir/ cs tokped",2025-09-22 12:04:38,"apa coba, mesen paket tpi di tahan kurir paket nya selama 4 hari, ga ada respon dari kurir/ cs tokped"
380f1b65-78ed-4e3f-abb5-e4c0c5c70b3b,Kipu Kapi,1,"FIX sih gw udah ga mau pake Tokopedia lagi, 1 Minggu lebih paket belum sampe²,,, saran aja ya ""TOLONG SEDIAKAN JASA PILIHAN KURIR"" JNT tambun Utara GA BECUS manaj paketnya",2025-09-22 11:40:02,"fix sih gw udah ga mau pake tokopedia lagi, 1 minggu lebih paket belum sampe²,,, saran aja ya ""tolong sediakan jasa pilihan kurir"" jnt tambun utara ga becus manaj paketnya"
03f9648e-47c8-4ee7-a314-8e56f5c74370,rony pratama,1,gak bisa kasih solusi buat pembeli kalau ada baramg bermasalah,2025-09-22 11:01:03,gak bisa kasih solusi buat pembeli kalau ada baramg bermasalah
30cb685a-8770-4d3b-b050-98edc987b63c,Agus Maradona,5,bagus dan menarik,2025-09-22 10:41:04,bagus dan menarik
f0ff8f4b-cfc6-46a8-91fb-958aee4bda9d,Zaki Gaming,1,BARANG SAYA 10 HARI BELUM SAMPAI,2025-09-22 10:39:28,barang saya 10 hari belum sampai
4558f0e8-82e0-4e3b-aeec-5677175ff840,wawan,2,makin ribet ni aplikasi.. sekarang kupon ga terpasang otomatis. harus milih2 secara manual. ditambah lagi sering terjadi error saat mau checkout. ga tau kenapa semakin kesini malah sakin kacau ini aplikasi. jadi cukup bintang 2 aja.,2025-09-22 10:19:19,makin ribet ni aplikasi.. sekarang kupon ga terpasang otomatis. harus milih2 secara manual. ditambah lagi sering terjadi error saat mau checkout. ga tau kenapa semakin kesini malah sakin kacau ini aplikasi. jadi cukup bintang 2 aja.
1b12c239-6917-4303-8c00-3e6ee03bcf1f,indra riyanto,1,lelet banget kalo nanganin komplainan.. tot,2025-09-22 10:10:43,lelet banget kalo nanganin komplainan.. tot
734c2e83-ea2e-4420-918a-5dada5cebd77,Gupta Saja,1,"SANGAT AMAT TIDAK RECOMENDASI BELANJA DISINI, PROSES RETURNYA MBULET GAK KARU2AN,MANA TOKONYA GAK RESPON, JGN NGELINDUNGIN PENIPU YAA TOKOPEDIA, HACUR LOH REPUTASIMU!!!!!",2025-09-22 09:10:34,"sangat amat tidak recomendasi belanja disini, proses returnya mbulet gak karu2an,mana tokonya gak respon, jgn ngelindungin penipu yaa tokopedia, hacur loh reputasimu!!!!!"
3bc6955e-4b7d-4366-b35d-3a97b0eb0ae4,Edi Sukoso,5,barang yg ku beli sesuai,2025-09-22 09:09:02,barang yg ku beli sesuai
7060e34e-61fd-42ad-804e-49d4c7f3c51a,Bambang Suteja,4,Aku suka aplikasi Tokopedia. Terima kasih ^_^ 🙏,2025-09-22 08:43:10,aku suka aplikasi tokopedia. terima kasih ^_^ 🙏
04bb99b1-25ca-472e-aa45-4851a04ccc61,Opo A12,4,terbaik,2025-09-22 08:23:40,terbaik
a21a5034-b09b-4f67-b136-4ec88c3e952b,Agus Erwanto,3,semoga sukses,2025-09-22 08:08:32,semoga sukses
a2890b70-55a9-4fba-8a55-abd99361547c,Mad Rokum,5,coba pihak tokopedia komplenan di tinak lanjuti,2025-09-22 08:07:18,coba pihak tokopedia komplenan di tinak lanjuti
e055cbcf-3b75-4e1d-a262-9a33ed5e0e06,sujarwo,5,mantap,2025-09-22 07:42:05,mantap
52671323-2d01-4561-bb3a-dc3dc5d39aa2,Nabil Akbar,1,aplikasi bug gak bisa saya gunakan belik barang pecet eh malah stack aplikasi saya gunakan shoope aman aja bisa saya belanja tapi pas buka Tokopedia malah stack layar tolong masalah saya ini ditindak lanjuti saya pengen belanja di Tokopedia kalo bermasalah gini gimana saya belanja barang harap tim developer Tokopedia tindak lanjut masalah keluhan saya,2025-09-22 07:32:11,aplikasi bug gak bisa saya gunakan belik barang pecet eh malah stack aplikasi saya gunakan shoope aman aja bisa saya belanja tapi pas buka tokopedia malah stack layar tolong masalah saya ini ditindak lanjuti saya pengen belanja di tokopedia kalo bermasalah gini gimana saya belanja barang harap tim developer tokopedia tindak lanjut masalah keluhan saya
04b8d90d-fd50-4e3b-b85b-3f306734efe1,Strawberry Blueberry,1,"aku jengkel bgt sama kurirnya oon dan lama bgt,kapok saya belanja disini.",2025-09-22 07:29:06,"aku jengkel bgt sama kurirnya oon dan lama bgt,kapok saya belanja disini."
3a7692ff-17f8-4f30-9f1f-9f7532d82303,Hik Aba,1,"mnding hilangin aja free ongkir nya kalo di oper""",2025-09-22 06:44:58,"mnding hilangin aja free ongkir nya kalo di oper"""
f446a63e-36a8-42c1-920c-321f97c4cc2f,Handri Andri,4,ok,2025-09-22 06:37:21,ok
900958d8-289b-4261-aa4b-2427c31467e9,Robin Bee,1,lamaaaaaa proses penarikan saldo refundnya. 🤮,2025-09-22 06:33:16,lamaaaaaa proses penarikan saldo refundnya. 🤮
